"","usaf","wban","year","month","day","hour","minute","lat","lon","elev","wd","ws","ceil_hgt","temp","dew_point","atmos_pres","rh","time"
"816","711830","99999",2014,7,26,0,0,45.467,-73.733,32,230,5.7,NA,23.1,13.1,1011.4,53.3,2014-07-25 19:00:00
"817","711830","99999",2014,7,26,6,0,45.467,-73.733,32,240,4.6,NA,19.2,12.7,1011.5,66,2014-07-26 01:00:00
"818","711830","99999",2014,7,26,12,0,45.467,-73.733,32,220,3.6,NA,18.9,14.1,1011.4,73.7,2014-07-26 07:00:00
"819","711830","99999",2014,7,26,18,0,45.467,-73.733,32,220,5.7,NA,25.2,16.1,1010,57.1,2014-07-26 13:00:00
"820","711830","99999",2014,7,27,0,0,45.467,-73.733,32,230,2.6,NA,22.6,16.2,1009,67.2,2014-07-26 19:00:00
"821","711830","99999",2014,7,27,6,0,45.467,-73.733,32,310,0.5,NA,19.6,16.7,1007.1,83.4,2014-07-27 01:00:00
"822","711830","99999",2014,7,27,12,0,45.467,-73.733,32,150,3.6,NA,17.9,16.9,1003.6,93.9,2014-07-27 07:00:00
"823","711830","99999",2014,7,27,18,0,45.467,-73.733,32,190,3.6,NA,23.5,17.3,1002.8,68.2,2014-07-27 13:00:00
"824","711830","99999",2014,7,28,0,0,45.467,-73.733,32,190,3.1,NA,22.9,18.9,1002,78.2,2014-07-27 19:00:00
"825","711830","99999",2014,7,28,6,0,45.467,-73.733,32,20,3.1,NA,18.4,16.4,1003.7,88.1,2014-07-28 01:00:00
"826","711830","99999",2014,7,28,12,0,45.467,-73.733,32,30,3.6,NA,17.6,13.5,1004,76.9,2014-07-28 07:00:00
"827","711830","99999",2014,7,28,18,0,45.467,-73.733,32,10,8.8,NA,17.1,15.1,1001.8,88,2014-07-28 13:00:00
"828","711830","99999",2014,7,29,0,0,45.467,-73.733,32,350,5.7,NA,15.4,13.4,1002.8,87.9,2014-07-28 19:00:00
"829","711830","99999",2014,7,29,6,0,45.467,-73.733,32,300,3.6,NA,13.7,11.5,1004.5,86.6,2014-07-29 01:00:00
"830","711830","99999",2014,7,29,12,0,45.467,-73.733,32,300,5.1,NA,14,10.4,1007.5,78.9,2014-07-29 07:00:00
"831","711830","99999",2014,7,29,18,0,45.467,-73.733,32,280,4.6,NA,19.5,10.8,1010.6,57.2,2014-07-29 13:00:00
"832","711830","99999",2014,7,30,0,0,45.467,-73.733,32,260,2.1,NA,19.6,10.5,1012.6,55.7,2014-07-29 19:00:00
"833","711830","99999",2014,7,30,6,0,45.467,-73.733,32,230,2.6,NA,16.5,13,1013.8,79.8,2014-07-30 01:00:00
"834","711830","99999",2014,7,30,12,0,45.467,-73.733,32,140,2.6,NA,16.7,11.5,1015.6,71.4,2014-07-30 07:00:00
"835","711830","99999",2014,7,30,18,0,45.467,-73.733,32,200,1.5,NA,23,12.2,1014.3,50.6,2014-07-30 13:00:00
"836","711830","99999",2014,7,31,0,0,45.467,-73.733,32,170,3.1,NA,20.5,13.7,1014.1,65,2014-07-30 19:00:00
"837","711830","99999",2014,7,31,6,0,45.467,-73.733,32,130,3.1,NA,17.1,15.1,1014.9,88,2014-07-31 01:00:00
"838","711830","99999",2014,7,31,12,0,45.467,-73.733,32,180,2.1,NA,17.7,14.3,1016.3,80.5,2014-07-31 07:00:00
"839","711830","99999",2014,7,31,18,0,45.467,-73.733,32,210,3.6,NA,15.5,14,1016,90.8,2014-07-31 13:00:00
"840","711830","99999",2014,8,1,0,0,45.467,-73.733,32,190,3.6,NA,19.5,14.1,1017,71,2014-07-31 19:00:00
"841","711830","99999",2014,8,1,6,0,45.467,-73.733,32,190,3.6,NA,17.4,13.3,1018.3,76.9,2014-08-01 01:00:00
"842","711830","99999",2014,8,1,12,0,45.467,-73.733,32,140,2.1,NA,18.4,13.1,1020,71.2,2014-08-01 07:00:00
"843","711830","99999",2014,8,1,18,0,45.467,-73.733,32,190,4.1,NA,24.3,14.5,1020.1,54.4,2014-08-01 13:00:00
"844","711830","99999",2014,8,2,0,0,45.467,-73.733,32,190,1,NA,24.7,15.7,1019.3,57.3,2014-08-01 19:00:00
"845","711830","99999",2014,8,2,6,0,45.467,-73.733,32,310,0.5,NA,18.2,16.7,1020.3,91,2014-08-02 01:00:00
"846","711830","99999",2014,8,2,12,0,45.467,-73.733,32,10,1.5,NA,18.1,16.2,1021.3,88.7,2014-08-02 07:00:00
"847","711830","99999",2014,8,2,18,0,45.467,-73.733,32,200,1.5,NA,26.7,16.6,1019.1,53.9,2014-08-02 13:00:00
"848","711830","99999",2014,8,3,0,0,45.467,-73.733,32,190,2.6,NA,22.4,16.2,1017.8,68,2014-08-02 19:00:00
"849","711830","99999",2014,8,3,6,0,45.467,-73.733,32,290,0.5,NA,18.2,16.8,1018.1,91.5,2014-08-03 01:00:00
"850","711830","99999",2014,8,3,18,0,45.467,-73.733,32,220,2.6,NA,27,15.5,1017.5,49.4,2014-08-03 13:00:00
"851","711830","99999",2014,8,4,0,0,45.467,-73.733,32,250,2.1,NA,25.2,14.3,1016.5,50.8,2014-08-03 19:00:00
"852","711830","99999",2014,8,4,6,0,45.467,-73.733,32,260,1,NA,20.8,16.6,1016,76.9,2014-08-04 01:00:00
"853","711830","99999",2014,8,4,12,0,45.467,-73.733,32,250,2.6,NA,20.1,18.1,1017.1,88.3,2014-08-04 07:00:00
"854","711830","99999",2014,8,4,18,0,45.467,-73.733,32,210,5.1,NA,27.2,13.8,1015.6,43.7,2014-08-04 13:00:00
"855","711830","99999",2014,8,5,0,0,45.467,-73.733,32,280,4.1,NA,23,14,1015.5,56.9,2014-08-04 19:00:00
"856","711830","99999",2014,8,5,6,0,45.467,-73.733,32,230,2.1,NA,19.7,15.3,1015.3,75.8,2014-08-05 01:00:00
"857","711830","99999",2014,8,5,12,0,45.467,-73.733,32,220,2.6,NA,19.7,17.2,1015.5,85.5,2014-08-05 07:00:00
"858","711830","99999",2014,8,5,18,0,45.467,-73.733,32,260,4.1,NA,23.8,18.2,1014.1,70.9,2014-08-05 13:00:00
"859","711830","99999",2014,8,6,0,0,45.467,-73.733,32,310,2.6,NA,21.2,17.3,1013.3,78.4,2014-08-05 19:00:00
"860","711830","99999",2014,8,6,12,0,45.467,-73.733,32,320,2.6,NA,17.4,12.1,1013.4,71.1,2014-08-06 07:00:00
"861","711830","99999",2014,8,6,18,0,45.467,-73.733,32,310,2.6,NA,24.1,7.2,1012,33.9,2014-08-06 13:00:00
"862","711830","99999",2014,8,7,0,0,45.467,-73.733,32,330,5.1,NA,21.9,11,1011.4,50,2014-08-06 19:00:00
"863","711830","99999",2014,8,7,12,0,45.467,-73.733,32,290,2.6,NA,17.6,14.1,1013.1,80,2014-08-07 07:00:00
"864","711830","99999",2014,8,7,18,0,45.467,-73.733,32,250,2.1,NA,21.6,12.6,1013,56.6,2014-08-07 13:00:00
"865","711830","99999",2014,8,8,0,0,45.467,-73.733,32,250,1,NA,20.6,13.4,1014.2,63.4,2014-08-07 19:00:00
"866","711830","99999",2014,8,8,6,0,45.467,-73.733,32,350,1.5,NA,15.5,12,1015.5,79.7,2014-08-08 01:00:00
"867","711830","99999",2014,8,8,12,0,45.467,-73.733,32,270,2.1,NA,19.1,13.1,1017.9,68.2,2014-08-08 07:00:00
"868","711830","99999",2014,8,8,18,0,45.467,-73.733,32,250,3.6,NA,25.2,11.9,1016.7,43.5,2014-08-08 13:00:00
"869","711830","99999",2014,8,9,0,0,45.467,-73.733,32,300,3.1,NA,23.5,12.4,1016.4,49.7,2014-08-08 19:00:00
"870","711830","99999",2014,8,9,6,0,45.467,-73.733,32,300,0.5,NA,18.2,12.7,1017.6,70.3,2014-08-09 01:00:00
"871","711830","99999",2014,8,9,12,0,45.467,-73.733,32,250,2.1,NA,18.9,13.5,1019.6,70.9,2014-08-09 07:00:00
"872","711830","99999",2014,8,9,18,0,45.467,-73.733,32,220,3.1,NA,26.8,12,1018.7,39.8,2014-08-09 13:00:00
"873","711830","99999",2014,8,10,0,0,45.467,-73.733,32,250,3.1,NA,26,11.3,1018.3,39.8,2014-08-09 19:00:00
"874","711830","99999",2014,8,10,6,0,45.467,-73.733,32,250,1,NA,19.5,14.8,1019.4,74.3,2014-08-10 01:00:00
"875","711830","99999",2014,8,10,12,0,45.467,-73.733,32,230,1,NA,19.5,14.9,1020.7,74.8,2014-08-10 07:00:00
"876","711830","99999",2014,8,10,18,0,45.467,-73.733,32,210,3.6,NA,28.2,16.5,1019.9,49.1,2014-08-10 13:00:00
"877","711830","99999",2014,8,11,0,0,45.467,-73.733,32,240,3.1,NA,25.9,15.5,1018.5,52.7,2014-08-10 19:00:00
"878","711830","99999",2014,8,11,6,0,45.467,-73.733,32,180,1.5,NA,20,17.3,1019.2,84.5,2014-08-11 01:00:00
"879","711830","99999",2014,8,11,12,0,45.467,-73.733,32,170,2.6,NA,20.5,16.9,1019.8,79.8,2014-08-11 07:00:00
"880","711830","99999",2014,8,11,18,0,45.467,-73.733,32,170,3.1,NA,28.7,13.5,1018.1,39.3,2014-08-11 13:00:00
"881","711830","99999",2014,8,12,0,0,45.467,-73.733,32,130,3.1,NA,25.8,13.9,1016.4,47.8,2014-08-11 19:00:00
"882","711830","99999",2014,8,12,6,0,45.467,-73.733,32,130,3.6,NA,21.8,17.3,1016,75.6,2014-08-12 01:00:00
"883","711830","99999",2014,8,12,12,0,45.467,-73.733,32,140,5.7,NA,22.1,15.5,1015.6,66.2,2014-08-12 07:00:00
"884","711830","99999",2014,8,12,18,0,45.467,-73.733,32,160,9.8,NA,26.5,12.2,1014.4,41.1,2014-08-12 13:00:00
"885","711830","99999",2014,8,13,0,0,45.467,-73.733,32,140,4.6,NA,22.9,15.5,1012.5,63.1,2014-08-12 19:00:00
"886","711830","99999",2014,8,13,6,0,45.467,-73.733,32,130,3.1,NA,19.2,16.8,1010,86,2014-08-13 01:00:00
"887","711830","99999",2014,8,13,12,0,45.467,-73.733,32,120,3.6,NA,19.2,17.8,1008.1,91.6,2014-08-13 07:00:00
"888","711830","99999",2014,8,13,18,0,45.467,-73.733,32,140,8.2,NA,20.9,19.5,1004.9,91.7,2014-08-13 13:00:00
"889","711830","99999",2014,8,14,0,0,45.467,-73.733,32,140,6.2,NA,18.1,16.9,1004.9,92.7,2014-08-13 19:00:00
"890","711830","99999",2014,8,14,6,0,45.467,-73.733,32,250,4.1,NA,16.3,13.8,1004.4,85.1,2014-08-14 01:00:00
"891","711830","99999",2014,8,14,12,0,45.467,-73.733,32,250,5.7,NA,12.5,8.6,1007,77.1,2014-08-14 07:00:00
"892","711830","99999",2014,8,14,18,0,45.467,-73.733,32,240,4.6,NA,16.4,8.4,1007.5,59.1,2014-08-14 13:00:00
"893","711830","99999",2014,8,15,0,0,45.467,-73.733,32,240,5.7,NA,14.5,9.2,1008.9,70.5,2014-08-14 19:00:00
"894","711830","99999",2014,8,15,6,0,45.467,-73.733,32,250,3.1,NA,13.5,10.7,1009.4,83.2,2014-08-15 01:00:00
"895","711830","99999",2014,8,15,12,0,45.467,-73.733,32,230,3.1,NA,13,11.6,1010,91.2,2014-08-15 07:00:00
"896","711830","99999",2014,8,15,18,0,45.467,-73.733,32,210,4.6,NA,16.4,10.3,1010.2,67.2,2014-08-15 13:00:00
"897","711830","99999",2014,8,16,0,0,45.467,-73.733,32,250,2.6,NA,16,11.5,1010.1,74.7,2014-08-15 19:00:00
"898","711830","99999",2014,8,16,6,0,45.467,-73.733,32,220,4.1,NA,15.5,11.8,1009.3,78.6,2014-08-16 01:00:00
"899","711830","99999",2014,8,16,12,0,45.467,-73.733,32,250,3.6,NA,16.3,11.8,1009.8,74.7,2014-08-16 07:00:00
"900","711830","99999",2014,8,16,18,0,45.467,-73.733,32,230,2.6,NA,17.5,12.8,1010.7,73.9,2014-08-16 13:00:00
"901","711830","99999",2014,8,17,0,0,45.467,-73.733,32,130,3.6,NA,16.3,14.3,1009.4,88,2014-08-16 19:00:00
"902","711830","99999",2014,8,17,6,0,45.467,-73.733,32,230,3.6,NA,16.2,15,1006.7,92.6,2014-08-17 01:00:00
"903","711830","99999",2014,8,17,12,0,45.467,-73.733,32,310,3.1,NA,15.5,14.1,1009.7,91.4,2014-08-17 07:00:00
"904","711830","99999",2014,8,17,18,0,45.467,-73.733,32,280,6.2,NA,20.9,14,1010.4,64.7,2014-08-17 13:00:00
"905","711830","99999",2014,8,18,0,0,45.467,-73.733,32,300,4.1,NA,19.5,12.5,1010.1,64,2014-08-17 19:00:00
"906","711830","99999",2014,8,18,6,0,45.467,-73.733,32,290,2.6,NA,15.8,11.7,1011.1,76.6,2014-08-18 01:00:00
"907","711830","99999",2014,8,18,12,0,45.467,-73.733,32,300,3.6,NA,13.7,8.5,1013,70.8,2014-08-18 07:00:00
"908","711830","99999",2014,8,18,18,0,45.467,-73.733,32,300,4.1,NA,20.4,10.9,1011.3,54.4,2014-08-18 13:00:00
"909","711830","99999",2014,8,19,0,0,45.467,-73.733,32,260,4.6,NA,19.5,10.1,1011.5,54.6,2014-08-18 19:00:00
"910","711830","99999",2014,8,19,6,0,45.467,-73.733,32,310,1,NA,12.5,10.4,1011.9,87,2014-08-19 01:00:00
"911","711830","99999",2014,8,19,12,0,45.467,-73.733,32,NA,0,NA,15.6,12.8,1013.7,83.4,2014-08-19 07:00:00
"912","711830","99999",2014,8,19,18,0,45.467,-73.733,32,180,2.6,NA,22.2,10.7,1013.4,48.1,2014-08-19 13:00:00
"913","711830","99999",2014,8,20,0,0,45.467,-73.733,32,120,3.1,NA,20.4,12.1,1013,58.9,2014-08-19 19:00:00
"914","711830","99999",2014,8,20,6,0,45.467,-73.733,32,80,0.5,NA,16.8,12.7,1013.9,76.8,2014-08-20 01:00:00
"915","711830","99999",2014,8,20,12,0,45.467,-73.733,32,70,1.5,NA,18.4,13.7,1015.2,74.1,2014-08-20 07:00:00
"916","711830","99999",2014,8,20,18,0,45.467,-73.733,32,100,4.1,NA,25.9,13.3,1015,45.7,2014-08-20 13:00:00
"917","711830","99999",2014,8,21,0,0,45.467,-73.733,32,40,3.6,NA,25.1,12.8,1015,46.4,2014-08-20 19:00:00
"918","711830","99999",2014,8,21,6,0,45.467,-73.733,32,80,1.5,NA,21.6,14.3,1015.4,63.2,2014-08-21 01:00:00
"919","711830","99999",2014,8,21,12,0,45.467,-73.733,32,90,3.6,NA,20.5,16.1,1016.6,75.9,2014-08-21 07:00:00
"920","711830","99999",2014,8,21,18,0,45.467,-73.733,32,90,4.6,NA,22.3,15.6,1016.7,65.8,2014-08-21 13:00:00
"921","711830","99999",2014,8,22,0,0,45.467,-73.733,32,130,4.1,NA,20.4,14.1,1016.9,67.1,2014-08-21 19:00:00
"922","711830","99999",2014,8,22,6,0,45.467,-73.733,32,100,2.6,NA,18.4,13,1017,70.8,2014-08-22 01:00:00
"923","711830","99999",2014,8,22,12,0,45.467,-73.733,32,80,3.6,NA,18.5,13.5,1018.1,72.7,2014-08-22 07:00:00
"924","711830","99999",2014,8,22,18,0,45.467,-73.733,32,80,3.6,NA,22.3,15.1,1018.5,63.7,2014-08-22 13:00:00
"925","711830","99999",2014,8,23,0,0,45.467,-73.733,32,140,4.6,NA,20.3,14.8,1019.2,70.7,2014-08-22 19:00:00
"926","711830","99999",2014,8,23,6,0,45.467,-73.733,32,110,1.5,NA,17,15,1019.7,88,2014-08-23 01:00:00
"927","711830","99999",2014,8,23,12,0,45.467,-73.733,32,20,3.1,NA,17,16.4,1021.2,96.3,2014-08-23 07:00:00
"928","711830","99999",2014,8,23,18,0,45.467,-73.733,32,100,2.1,NA,24.6,12.7,1020.3,47.5,2014-08-23 13:00:00
"929","711830","99999",2014,8,24,0,0,45.467,-73.733,32,300,1.5,NA,21.9,14.3,1020.2,62,2014-08-23 19:00:00
"930","711830","99999",2014,8,24,6,0,45.467,-73.733,32,330,1,NA,16.4,14.4,1020.7,88,2014-08-24 01:00:00
"931","711830","99999",2014,8,24,12,0,45.467,-73.733,32,230,1,NA,19.1,16.2,1021.8,83.3,2014-08-24 07:00:00
"932","711830","99999",2014,8,24,18,0,45.467,-73.733,32,210,3.1,NA,26.9,17.4,1021,56.1,2014-08-24 13:00:00
"933","711830","99999",2014,8,25,0,0,45.467,-73.733,32,220,2.1,NA,25.5,15.7,1019.9,54.7,2014-08-24 19:00:00
"934","711830","99999",2014,8,25,6,0,45.467,-73.733,32,240,1,NA,19.5,16.6,1020.2,83.3,2014-08-25 01:00:00
"935","711830","99999",2014,8,25,12,0,45.467,-73.733,32,230,2.6,NA,20.1,17.2,1021.3,83.4,2014-08-25 07:00:00
"936","711830","99999",2014,8,25,18,0,45.467,-73.733,32,200,3.6,NA,26.7,17.1,1020.4,55.7,2014-08-25 13:00:00
"937","711830","99999",2014,8,26,0,0,45.467,-73.733,32,220,2.6,NA,25.8,16.3,1018.7,55.8,2014-08-25 19:00:00
"938","711830","99999",2014,8,26,6,0,45.467,-73.733,32,200,2.6,NA,20.6,17.3,1018.7,81.4,2014-08-26 01:00:00
"939","711830","99999",2014,8,26,12,0,45.467,-73.733,32,220,2.1,NA,21.1,15.9,1019,72.2,2014-08-26 07:00:00
"940","711830","99999",2014,8,26,18,0,45.467,-73.733,32,220,4.6,NA,27.3,17.2,1016.1,54.1,2014-08-26 13:00:00
"941","711830","99999",2014,8,27,0,0,45.467,-73.733,32,220,3.6,NA,26.2,17.9,1013.2,60.3,2014-08-26 19:00:00
"942","711830","99999",2014,8,27,6,0,45.467,-73.733,32,240,5.1,NA,22,18.6,1011.6,81.1,2014-08-27 01:00:00
"943","711830","99999",2014,8,27,12,0,45.467,-73.733,32,300,4.6,NA,21.5,17.9,1013.1,80,2014-08-27 07:00:00
"944","711830","99999",2014,8,27,18,0,45.467,-73.733,32,300,4.6,NA,24.2,13.6,1012.6,51.6,2014-08-27 13:00:00
"945","711830","99999",2014,8,28,0,0,45.467,-73.733,32,300,3.6,NA,20.7,14.1,1012.7,65.9,2014-08-27 19:00:00
"946","711830","99999",2014,8,28,6,0,45.467,-73.733,32,330,3.1,NA,17.5,13.1,1012.4,75.4,2014-08-28 01:00:00
"947","711830","99999",2014,8,28,12,0,45.467,-73.733,32,300,3.1,NA,16.5,12.2,1013.6,75.7,2014-08-28 07:00:00
"948","711830","99999",2014,8,28,18,0,45.467,-73.733,32,310,6.2,NA,19.2,8.8,1013.5,50.9,2014-08-28 13:00:00
"949","711830","99999",2014,8,29,0,0,45.467,-73.733,32,290,3.1,NA,17.3,11.3,1015.6,67.8,2014-08-28 19:00:00
"950","711830","99999",2014,8,29,6,0,45.467,-73.733,32,320,1.5,NA,12.8,10.8,1018.5,87.6,2014-08-29 01:00:00
"951","711830","99999",2014,8,29,12,0,45.467,-73.733,32,40,2.6,NA,15.7,11.5,1022.3,76.1,2014-08-29 07:00:00
"952","711830","99999",2014,8,29,18,0,45.467,-73.733,32,200,2.6,NA,21.1,11,1022.5,52.5,2014-08-29 13:00:00
"953","711830","99999",2014,8,30,0,0,45.467,-73.733,32,150,3.6,NA,19.2,12,1021,63.1,2014-08-29 19:00:00
"954","711830","99999",2014,8,30,6,0,45.467,-73.733,32,130,2.1,NA,17.1,13.1,1020.5,77.3,2014-08-30 01:00:00
"955","711830","99999",2014,8,30,12,0,45.467,-73.733,32,160,4.6,NA,18.2,13.2,1019.6,72.6,2014-08-30 07:00:00
"956","711830","99999",2014,8,30,18,0,45.467,-73.733,32,210,4.1,NA,26.3,14.7,1017.2,48.9,2014-08-30 13:00:00
"957","711830","99999",2014,8,31,0,0,45.467,-73.733,32,150,4.6,NA,22.9,16.5,1013.7,67.2,2014-08-30 19:00:00
"958","711830","99999",2014,8,31,6,0,45.467,-73.733,32,140,3.6,NA,20.6,17.7,1011.9,83.5,2014-08-31 01:00:00
"959","711830","99999",2014,8,31,12,0,45.467,-73.733,32,150,4.1,NA,20.8,19.3,1011.8,91.1,2014-08-31 07:00:00
"960","711830","99999",2014,8,31,18,0,45.467,-73.733,32,230,5.7,NA,24.9,20.7,1011,77.5,2014-08-31 13:00:00
"961","711830","99999",2014,9,1,0,0,45.467,-73.733,32,230,2.6,NA,23.5,20.5,1011,83.3,2014-08-31 19:00:00
"962","711830","99999",2014,9,1,6,0,45.467,-73.733,32,230,3.6,NA,20.7,19.1,1011.5,90.6,2014-09-01 01:00:00
"963","711830","99999",2014,9,1,12,0,45.467,-73.733,32,240,2.6,NA,20.1,18.2,1013.5,88.8,2014-09-01 07:00:00
"964","711830","99999",2014,9,1,18,0,45.467,-73.733,32,210,4.1,NA,24.4,17.2,1012.9,64.2,2014-09-01 13:00:00
"965","711830","99999",2014,9,2,0,0,45.467,-73.733,32,140,1.5,NA,22.7,17.5,1011.1,72.5,2014-09-01 19:00:00
"966","711830","99999",2014,9,2,6,0,45.467,-73.733,32,110,1.5,NA,21.2,18.9,1009.1,86.7,2014-09-02 01:00:00
"967","711830","99999",2014,9,2,12,0,45.467,-73.733,32,160,2.6,NA,21.9,19.1,1008.4,84.1,2014-09-02 07:00:00
"968","711830","99999",2014,9,2,18,0,45.467,-73.733,32,220,4.6,NA,27.3,20,1007.1,64.4,2014-09-02 13:00:00
"969","711830","99999",2014,9,3,0,0,45.467,-73.733,32,260,1,NA,19.8,18,1006.6,89.4,2014-09-02 19:00:00
"970","711830","99999",2014,9,3,6,0,45.467,-73.733,32,240,3.6,NA,18.9,17.6,1007.5,92.2,2014-09-03 01:00:00
"971","711830","99999",2014,9,3,12,0,45.467,-73.733,32,270,5.1,NA,18.5,16.3,1011.6,87,2014-09-03 07:00:00
"972","711830","99999",2014,9,3,18,0,45.467,-73.733,32,280,5.7,NA,24.6,12.2,1013.1,46,2014-09-03 13:00:00
"973","711830","99999",2014,9,4,0,0,45.467,-73.733,32,240,3.1,NA,22.6,12.1,1015.8,51.5,2014-09-03 19:00:00
"974","711830","99999",2014,9,4,6,0,45.467,-73.733,32,230,2.6,NA,19.1,14.4,1017.5,74.2,2014-09-04 01:00:00
"975","711830","99999",2014,9,4,12,0,45.467,-73.733,32,250,2.6,NA,18.8,14.4,1018.9,75.6,2014-09-04 07:00:00
"976","711830","99999",2014,9,4,18,0,45.467,-73.733,32,230,4.1,NA,26.9,15.2,1017.4,48.7,2014-09-04 13:00:00
"977","711830","99999",2014,9,5,0,0,45.467,-73.733,32,180,2.6,NA,23.7,16.9,1016.2,65.7,2014-09-04 19:00:00
"978","711830","99999",2014,9,5,6,0,45.467,-73.733,32,200,3.1,NA,21.4,18.1,1017.2,81.5,2014-09-05 01:00:00
"979","711830","99999",2014,9,5,12,0,45.467,-73.733,32,180,3.1,NA,22.1,17.7,1016.5,76.1,2014-09-05 07:00:00
"980","711830","99999",2014,9,5,18,0,45.467,-73.733,32,220,4.6,NA,29.7,19.4,1012.7,54,2014-09-05 13:00:00
"981","711830","99999",2014,9,6,0,0,45.467,-73.733,32,150,4.6,NA,22.4,18.9,1008.8,80.6,2014-09-05 19:00:00
"982","711830","99999",2014,9,6,6,0,45.467,-73.733,32,250,2.1,NA,23.1,21.2,1007.9,89.1,2014-09-06 01:00:00
"983","711830","99999",2014,9,6,12,0,45.467,-73.733,32,220,5.7,NA,21.1,19,1008,87.8,2014-09-06 07:00:00
"984","711830","99999",2014,9,6,18,0,45.467,-73.733,32,250,3.1,NA,19.5,17.1,1009.6,86,2014-09-06 13:00:00
"985","711830","99999",2014,9,7,0,0,45.467,-73.733,32,300,3.1,NA,16.6,11.7,1011.8,72.8,2014-09-06 19:00:00
"986","711830","99999",2014,9,7,6,0,45.467,-73.733,32,270,1.5,NA,10.6,8.8,1015.4,88.6,2014-09-07 01:00:00
"987","711830","99999",2014,9,7,12,0,45.467,-73.733,32,260,2.1,NA,14.1,12.1,1017.9,87.8,2014-09-07 07:00:00
"988","711830","99999",2014,9,7,18,0,45.467,-73.733,32,270,6.7,NA,21.4,9.6,1019.6,46.9,2014-09-07 13:00:00
"989","711830","99999",2014,9,8,0,0,45.467,-73.733,32,270,2.1,NA,17.9,8.5,1021.5,54.1,2014-09-07 19:00:00
"990","711830","99999",2014,9,8,6,0,45.467,-73.733,32,110,1,NA,15.8,11.6,1024.2,76.1,2014-09-08 01:00:00
"991","711830","99999",2014,9,8,12,0,45.467,-73.733,32,120,1.5,NA,15.7,13.3,1027,85.6,2014-09-08 07:00:00
"992","711830","99999",2014,9,8,18,0,45.467,-73.733,32,210,2.1,NA,23.5,11.6,1026.3,47.2,2014-09-08 13:00:00
"993","711830","99999",2014,9,9,0,0,45.467,-73.733,32,130,4.1,NA,20.9,12.3,1025,57.9,2014-09-08 19:00:00
"994","711830","99999",2014,9,9,6,0,45.467,-73.733,32,170,3.1,NA,16.7,12.2,1025.1,74.8,2014-09-09 01:00:00
"995","711830","99999",2014,9,9,12,0,45.467,-73.733,32,140,3.1,NA,17.4,13.3,1026.4,76.9,2014-09-09 07:00:00
"996","711830","99999",2014,9,9,18,0,45.467,-73.733,32,150,7.2,NA,22.2,4.2,1023.1,30.9,2014-09-09 13:00:00
"997","711830","99999",2014,9,10,0,0,45.467,-73.733,32,130,4.1,NA,19.2,10.9,1020.4,58.6,2014-09-09 19:00:00
"998","711830","99999",2014,9,10,6,0,45.467,-73.733,32,160,3.1,NA,16.4,11.8,1019.5,74.2,2014-09-10 01:00:00
"999","711830","99999",2014,9,10,12,0,45.467,-73.733,32,160,3.1,NA,16.7,13.3,1019.1,80.4,2014-09-10 07:00:00
"1000","711830","99999",2014,9,10,18,0,45.467,-73.733,32,100,4.1,NA,23.5,15,1016.4,58.9,2014-09-10 13:00:00
"1001","711830","99999",2014,9,11,0,0,45.467,-73.733,32,130,5.7,NA,21.8,15.3,1013.2,66.6,2014-09-10 19:00:00
"1002","711830","99999",2014,9,11,6,0,45.467,-73.733,32,140,6.2,NA,19.2,15.3,1007.5,78.1,2014-09-11 01:00:00
"1003","711830","99999",2014,9,11,12,0,45.467,-73.733,32,150,7.2,NA,17.7,16.1,1000.9,90.4,2014-09-11 07:00:00
"1004","711830","99999",2014,9,11,18,0,45.467,-73.733,32,260,9.8,NA,22.9,16.6,1001.4,67.6,2014-09-11 13:00:00
"1005","711830","99999",2014,9,12,0,0,45.467,-73.733,32,290,7.2,NA,14.1,8.3,1012.5,68.1,2014-09-11 19:00:00
"1006","711830","99999",2014,9,12,6,0,45.467,-73.733,32,300,3.6,NA,9.9,4.9,1018.1,71.1,2014-09-12 01:00:00
"1007","711830","99999",2014,9,12,12,0,45.467,-73.733,32,10,3.1,NA,9.5,3.7,1022.4,67.1,2014-09-12 07:00:00
"1008","711830","99999",2014,9,12,18,0,45.467,-73.733,32,250,2.1,NA,12.1,5.1,1024.1,62.3,2014-09-12 13:00:00
"1009","711830","99999",2014,9,13,0,0,45.467,-73.733,32,240,2.6,NA,12.1,6.7,1025.1,69.6,2014-09-12 19:00:00
"1010","711830","99999",2014,9,13,6,0,45.467,-73.733,32,50,1.5,NA,8.2,6.2,1025.3,87.2,2014-09-13 01:00:00
"1011","711830","99999",2014,9,13,12,0,45.467,-73.733,32,40,4.1,NA,9.1,6.2,1024.1,82.1,2014-09-13 07:00:00
"1012","711830","99999",2014,9,13,18,0,45.467,-73.733,32,110,5.1,NA,10.7,8.4,1018.9,85.7,2014-09-13 13:00:00
"1013","711830","99999",2014,9,14,0,0,45.467,-73.733,32,250,7.2,NA,11.3,9.2,1017.2,86.9,2014-09-13 19:00:00
"1014","711830","99999",2014,9,14,6,0,45.467,-73.733,32,270,6.7,NA,8,3.5,1022.9,73.2,2014-09-14 01:00:00
"1015","711830","99999",2014,9,14,12,0,45.467,-73.733,32,290,3.6,NA,8.3,4.3,1026.4,75.9,2014-09-14 07:00:00
"1016","711830","99999",2014,9,14,18,0,45.467,-73.733,32,260,2.6,NA,10,4.6,1025.7,69.1,2014-09-14 13:00:00
